year,make,model,vclass,displ,tran,cyl,drive,fueltype,tcharger,scharger,guzzler,cty,hwy,cmb,pv,lv,country
2010,volkswagen,Eos,Subcompact Cars,2,Automatic (S6),4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,22,29,25,77,11, Germany
2010,volkswagen,New Beetle,Subcompact Cars,2.5,Manual 5-spd,5,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,28,23,85,12, Germany
2010,volkswagen,New Beetle,Subcompact Cars,2.5,Automatic (S6),5,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,29,23,85,12, Germany
2010,dodge,Challenger,Compact Cars,3.5,Automatic 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,91,16, Italy/ United States
2010,ford,Focus FWD,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,24,34,28,93,14, United States
2010,ford,Focus FWD,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,24,35,28,93,14, United States
2010,hyundai,Accent,Compact Cars,1.6,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,27,36,30,92,14, South Korea
2010,hyundai,Accent,Compact Cars,1.6,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,28,34,30,92,14, South Korea
2010,mercedes-benz,C300,Compact Cars,3,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,26,21,88,12, Germany
2010,mercedes-benz,CL550 4matic,Compact Cars,5.5,Automatic 7-spd,8,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,21,17,91,14, Germany
2010,mercedes-benz,CLS550,Compact Cars,5.5,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,21,16,93,13, Germany
2010,volkswagen,CC,Compact Cars,3.6,Automatic (S6),6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,27,21,94,13, Germany
2010,volkswagen,CC 4motion,Compact Cars,3.6,Automatic (S6),6,All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,94,13, Germany
2010,volkswagen,GTI,Compact Cars,2,Automatic (S6),4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,24,32,27,94,15, Germany
2010,volkswagen,Jetta,Compact Cars,2,Automatic (S6),4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,24,32,27,91,16, Germany
2010,buick,Lacrosse/Allure,Midsize Cars,3,Automatic (S6),6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,26,20,100,16, United States
2010,mercedes-benz,E350 4matic,Midsize Cars,3.5,Automatic 7-spd,6,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,19,97,14, Germany
2010,mercedes-benz,E550,Midsize Cars,5.5,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,18,97,14, Germany
2010,mercedes-benz,E550 4matic,Midsize Cars,5.5,Automatic 7-spd,8,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,23,18,97,14, Germany
2010,chrysler,300 AWD,Large Cars,3.5,Automatic 5-spd,6,All-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,107,17, Italy/ United States
2010,chrysler,300/SRT-8,Large Cars,2.7,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,107,17, Italy/ United States
2010,chrysler,300/SRT-8,Large Cars,3.5,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,107,17, Italy/ United States
2010,dodge,Charger,Large Cars,2.7,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,104,16, Italy/ United States
2010,dodge,Charger,Large Cars,3.5,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,104,16, Italy/ United States
2010,dodge,Charger AWD,Large Cars,3.5,Automatic 5-spd,6,All-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,104,16, Italy/ United States
2010,ford,Crown Victoria FFV,Large Cars,4.6,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,16,24,19,107,21, United States
2010,lincoln,Town Car FFV,Large Cars,4.6,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,16,24,19,109,21, United States
2010,mercedes-benz,S550 4matic,Large Cars,5.5,Automatic 7-spd,8,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,21,17,109,16, Germany
2010,mercedes-benz,S600,Large Cars,5.5,Automatic 5-spd,12,Rear-Wheel Drive,Premium,TRUE,FALSE,FALSE,11,17,13,109,16, Germany
2010,mercedes-benz,S63 AMG,Large Cars,6.3,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,18,14,109,16, Germany
2010,mercedes-benz,S65 AMG,Large Cars,6,Automatic 5-spd,12,Rear-Wheel Drive,Premium,TRUE,FALSE,FALSE,11,17,13,109,16, Germany
2010,mercedes-benz,S400 Hybrid,Large Cars,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,19,25,21,109,16, Germany
2010,chevrolet,Colorado 2WD,Small Pickup Trucks,2.9,Automatic 4-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, United States
2010,chevrolet,Colorado 2WD,Small Pickup Trucks,2.9,Manual 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, United States
2010,chevrolet,Colorado 2WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,NA,NA, United States
2010,chevrolet,Colorado Cab Chassis inc 2WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, United States
2010,chevrolet,Colorado Crew Cab 2WD,Small Pickup Trucks,2.9,Automatic 4-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, United States
2010,chevrolet,Colorado Crew Cab 2WD,Small Pickup Trucks,2.9,Manual 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, United States
2010,chevrolet,Colorado Crew Cab 2WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,NA,NA, United States
2010,gmc,Canyon 2WD,Small Pickup Trucks,2.9,Automatic 4-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, United States
2010,gmc,Canyon 2WD,Small Pickup Trucks,2.9,Manual 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, United States
2010,gmc,Canyon 2WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,NA,NA, United States
2010,gmc,Canyon Cab Chassis Inc 2WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, United States
2010,gmc,Canyon Crew Cab 2WD,Small Pickup Trucks,2.9,Automatic 4-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, United States
2010,gmc,Canyon Crew Cab 2WD,Small Pickup Trucks,2.9,Manual 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, United States
2010,gmc,Canyon Crew Cab 2WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,NA,NA, United States
2010,chevrolet,Colorado 4WD,Small Pickup Trucks,2.9,Automatic 4-spd,4,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,20,NA,NA, United States
2010,chevrolet,Colorado 4WD,Small Pickup Trucks,2.9,Manual 5-spd,4,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,24,20,NA,NA, United States
2010,chevrolet,Colorado 4WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,NA,NA, United States
2010,chevrolet,Colorado Cab Chassis inc 4WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,21,18,NA,NA, United States
2010,chevrolet,Colorado Crew Cab 4WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,21,18,NA,NA, United States
2010,gmc,Canyon 4WD,Small Pickup Trucks,2.9,Automatic 4-spd,4,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,20,NA,NA, United States
2010,gmc,Canyon 4WD,Small Pickup Trucks,2.9,Manual 5-spd,4,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,24,20,NA,NA, United States
2010,gmc,Canyon 4WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,NA,NA, United States
2010,gmc,Canyon Crew Cab 4WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,21,18,NA,NA, United States
2010,hyundai,Entourage,Minivans,3.8,Automatic 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,NA,NA, South Korea
2010,kia,Sedona,Minivans,3.8,Automatic 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,23,19,NA,NA, South Korea
2010,acura,RDX 2WD,Sport Utility Vehicles,2.3,Automatic (S5),4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,19,24,21,NA,NA, Japan
2010,mercedes-benz,ML350,Sport Utility Vehicles,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,21,18,NA,NA, Germany
2010,acura,RDX 4WD,Sport Utility Vehicles,2.3,Automatic (S5),4,All-Wheel Drive,Premium,TRUE,FALSE,FALSE,17,22,19,NA,NA, Japan
2010,audi,Q5,Sport Utility Vehicles,3.2,Automatic (S6),6,All-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,23,20,NA,NA, Germany
2010,audi,Q7,Sport Utility Vehicles,3,Automatic (S6),6,All-Wheel Drive,Diesel,TRUE,FALSE,FALSE,17,25,20,NA,NA, Germany
2010,audi,Q7,Sport Utility Vehicles,3.6,Automatic (S6),6,All-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,19,16,NA,NA, Germany
2010,jeep,Commander 4WD,Sport Utility Vehicles,3.7,Automatic 5-spd,6,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, Italy/ United States
2010,mercedes-benz,GL450 4matic,Sport Utility Vehicles,4.7,Automatic 7-spd,8,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,13,17,14,NA,NA, Germany
2010,mercedes-benz,GL550 4matic,Sport Utility Vehicles,5.5,Automatic 7-spd,8,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,12,17,14,NA,NA, Germany
2010,mercedes-benz,ML350 4matic,Sport Utility Vehicles,3.5,Automatic 7-spd,6,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,20,17,NA,NA, Germany
2010,mercedes-benz,ML550 4matic,Sport Utility Vehicles,5.5,Automatic 7-spd,8,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,13,18,15,NA,NA, Germany
2010,volkswagen,Touareg,Sport Utility Vehicles,3,Automatic (S6),6,All-Wheel Drive,Diesel,TRUE,FALSE,FALSE,18,25,20,NA,NA, Germany
2010,volkswagen,Touareg,Sport Utility Vehicles,3.6,Automatic (S6),6,All-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,19,16,NA,NA, Germany
2009,jeep,Compass 2WD,Sport Utility Vehicles,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,29,25,NA,NA, Italy/ United States
2009,toyota,Highlander 2WD,Sport Utility Vehicles,2.7,Automatic (S6),4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,27,22,NA,NA, Japan
2009,toyota,Venza,Sport Utility Vehicles,2.7,Automatic (S6),4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,29,24,NA,NA, Japan
2009,toyota,Venza AWD,Sport Utility Vehicles,2.7,Automatic (S6),4,All-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,28,23,NA,NA, Japan
2010,bentley,Continental Supersports,Two Seaters,6,Automatic (S6),12,All-Wheel Drive,Premium,TRUE,FALSE,FALSE,12,19,14,NA,NA, Germany
2010,lamborghini,Murcielago Reventon Roadster,Two Seaters,6.5,Auto(AM7),12,All-Wheel Drive,Premium,FALSE,FALSE,FALSE,9,14,11,NA,NA, Germany
2010,porsche,911 GT3,Two Seaters,3.8,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,21,16,NA,NA, Germany
2010,porsche,911 GT3 RS,Two Seaters,3.8,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,20,16,NA,NA, Germany
2010,mercedes-benz,E350 Coupe,Subcompact Cars,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,26,20,82,10, Germany
2010,mercedes-benz,C300,Compact Cars,3,Automatic 7-spd,6,Rear-Wheel Drive,Premium or E85,FALSE,FALSE,FALSE,18,26,21,88,12, Germany
2010,mercedes-benz,C300,Compact Cars,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,26,21,88,12, Germany
2010,mercedes-benz,C300 4matic,Compact Cars,3,Automatic 7-spd,6,4-Wheel Drive,Premium or E85,FALSE,FALSE,FALSE,18,25,20,88,12, Germany
2010,mercedes-benz,C300 4matic,Compact Cars,3.5,Automatic 7-spd,6,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,20,88,12, Germany
2010,mercedes-benz,C350,Compact Cars,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,88,12, Germany
2010,mercedes-benz,CL600,Compact Cars,5.5,Automatic 5-spd,12,Rear-Wheel Drive,Premium,TRUE,FALSE,FALSE,11,17,14,91,14, Germany
2010,mercedes-benz,CL63 AMG,Compact Cars,6.3,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,18,14,91,14, Germany
2010,mercedes-benz,CL65 AMG,Compact Cars,6,Automatic 5-spd,12,Rear-Wheel Drive,Premium,TRUE,FALSE,FALSE,11,17,13,91,14, Germany
2010,volkswagen,Golf,Compact Cars,2,Manual 6-spd,4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,30,41,34,94,15, Germany
2010,volkswagen,Golf,Compact Cars,2,Automatic (S6),4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,30,42,34,94,15, Germany
2010,volkswagen,Jetta,Compact Cars,2,Manual 6-spd,4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,30,41,34,91,16, Germany
2010,volkswagen,Jetta,Compact Cars,2,Automatic (S6),4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,30,42,34,91,16, Germany
2010,buick,Lacrosse/Allure AWD,Midsize Cars,3,Automatic (S6),6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,25,19,100,16, United States
2010,mercedes-benz,E350,Midsize Cars,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,26,21,97,14, Germany
2010,maserati,Quattroporte,Large Cars,4.7,Automatic 6-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,18,14,121,8, Italy/ United States
2010,mercedes-benz,S550,Large Cars,5.5,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,23,18,109,16, Germany
2010,audi,A3,Small Station Wagons,2,Automatic (S6),4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,30,42,34,89,20, Germany
2010,volkswagen,Jetta SportWagen,Small Station Wagons,2,Manual 6-spd,4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,30,41,34,92,33, Germany
2010,volkswagen,Jetta SportWagen,Small Station Wagons,2,Automatic (S6),4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,30,42,34,92,33, Germany
2010,chevrolet,Colorado 2WD,Small Pickup Trucks,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, United States
2010,chevrolet,Colorado Crew Cab 2WD,Small Pickup Trucks,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, United States
2010,gmc,Canyon 2WD,Small Pickup Trucks,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, United States
2010,gmc,Canyon Crew Cab 2WD,Small Pickup Trucks,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, United States
2010,chevrolet,Colorado 4WD,Small Pickup Trucks,5.3,Automatic 4-spd,8,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2010,chevrolet,Colorado Crew Cab 4WD,Small Pickup Trucks,5.3,Automatic 4-spd,8,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2010,gmc,Canyon 4WD,Small Pickup Trucks,5.3,Automatic 4-spd,8,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2010,gmc,Canyon Cab Chassis Inc 4WD,Small Pickup Trucks,3.7,Automatic 4-spd,5,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,21,18,NA,NA, United States
2010,gmc,Canyon Crew Cab 4WD,Small Pickup Trucks,5.3,Automatic 4-spd,8,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2010,chevrolet,Express 1500 2WD Cargo,Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,18,15,NA,NA, United States
2010,chevrolet,Express 1500 2WD Conversion Cargo,Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,chevrolet,Express 1500 AWD Cargo,Vans,5.3,Automatic 4-spd,8,All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,chevrolet,Express 1500 AWD Conversion Cargo,Vans,5.3,Automatic 4-spd,8,All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,gmc,Savana 1500 2WD (cargo),Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,18,15,NA,NA, United States
2010,gmc,Savana 1500 2WD Conversion (cargo),Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,gmc,Savana 1500  AWD (cargo),Vans,5.3,Automatic 4-spd,8,All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,gmc,Savana 1500  AWD Conversion (cargo),Vans,5.3,Automatic 4-spd,8,All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,chevrolet,Express 1500 2WD Passenger,Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,chevrolet,Express 1500 AWD Passenger,Vans,5.3,Automatic 4-spd,8,All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,gmc,Savana 1500 2WD (Passenger),Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,gmc,Savana 1500 AWD (Passenger),Vans,5.3,Automatic 4-spd,8,All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2010,ford,Escape FWD,Sport Utility Vehicles,2.5,Automatic 6-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,28,23,NA,NA, United States
2010,ford,Escape FWD,Sport Utility Vehicles,2.5,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,22,28,24,NA,NA, United States
2010,ford,Escape FWD FFV,Sport Utility Vehicles,3,Automatic 6-spd,6,Front-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,19,25,21,NA,NA, United States
2010,ford,Escape Hybrid FWD,Sport Utility Vehicles,2.5,Automatic (variable gear ratios),4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,34,31,32,NA,NA, United States
2010,jeep,Commander 2WD,Sport Utility Vehicles,3.7,Automatic 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,16,NA,NA, Italy/ United States
2010,mazda,Tribute FWD,Sport Utility Vehicles,2.5,Automatic 6-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,28,23,NA,NA, Japan
2010,mazda,Tribute FWD,Sport Utility Vehicles,2.5,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,22,28,24,NA,NA, Japan
2010,mazda,Tribute FWD FFV,Sport Utility Vehicles,3,Automatic 6-spd,6,Front-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,19,25,21,NA,NA, Japan
2010,mazda,Tribute Hybrid 2WD,Sport Utility Vehicles,2.5,Automatic (variable gear ratios),4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,34,31,32,NA,NA, Japan
2010,bmw,X5 xDriveM,Sport Utility Vehicles,4.4,Automatic (S6),8,All-Wheel Drive,Premium,TRUE,FALSE,FALSE,12,17,14,NA,NA, Germany
2010,bmw,X6 xDriveM,Sport Utility Vehicles,4.4,Automatic (S6),8,All-Wheel Drive,Premium,TRUE,FALSE,FALSE,12,17,14,NA,NA, Germany
2010,ford,Escape 4WD,Sport Utility Vehicles,2.5,Automatic 6-spd,4,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,26,22,NA,NA, United States
2010,ford,Escape 4WD FFV,Sport Utility Vehicles,3,Automatic 6-spd,6,4-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,18,23,20,NA,NA, United States
2010,ford,Escape Hybrid 4WD,Sport Utility Vehicles,2.5,Automatic (variable gear ratios),4,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,30,27,29,NA,NA, United States
2010,mazda,Tribute 4WD,Sport Utility Vehicles,2.5,Automatic 6-spd,4,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,26,23,NA,NA, Japan
2010,mazda,Tribute 4WD FFV,Sport Utility Vehicles,3,Automatic 6-spd,6,4-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,18,23,20,NA,NA, Japan
2010,mazda,Tribute Hybrid 4WD,Sport Utility Vehicles,2.5,Automatic (variable gear ratios),4,4-Wheel Drive,Regular,FALSE,FALSE,FALSE,30,27,29,NA,NA, Japan
2010,mercedes-benz,GLK350 4matic,Sport Utility Vehicles,3.5,Automatic 7-spd,6,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,21,18,NA,NA, Germany
2010,mercedes-benz,ML63 AMG,Sport Utility Vehicles,6.3,Automatic 7-spd,8,4-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,15,12,NA,NA, Germany
2010,mercedes-benz,SLK300,Two Seaters,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,19,26,21,NA,NA, Germany
2010,mercedes-benz,SLK350,Two Seaters,3.5,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,NA,NA, Germany
2010,mercedes-benz,SLK350,Two Seaters,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,25,20,NA,NA, Germany
2010,mercedes-benz,SLK55 AMG,Two Seaters,5.5,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,22,17,NA,NA, Germany
2010,lexus,SC 430,Minicompact Cars,4.3,Automatic (S6),8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,19,75,9, Japan
2010,volkswagen,New Beetle Convertible,Minicompact Cars,2.5,Automatic (S6),5,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,28,23,78,5, Germany
2010,saab,9-3 Convertible,Subcompact Cars,2,Manual 6-spd,4,Front-Wheel Drive,Regular,TRUE,FALSE,FALSE,20,29,23,81,12, Sweden
2010,saab,9-3 Convertible,Subcompact Cars,2,Automatic (S5),4,Front-Wheel Drive,Regular,TRUE,FALSE,FALSE,19,27,22,81,12, Sweden
2010,maserati,GranTurismo,Subcompact Cars,4.2,Automatic 6-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,12,19,15,86,6, Italy/ United States
2010,maserati,GranTurismo,Subcompact Cars,4.7,Automatic 6-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,12,19,15,86,6, Italy/ United States
2010,lexus,IS 250 AWD,Subcompact Cars,2.5,Automatic (S6),6,All-Wheel Drive,Premium,FALSE,FALSE,FALSE,20,26,22,88,11, Japan
2010,lexus,IS F,Subcompact Cars,5,Automatic (S8),8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,18,88,11, Japan
2010,chrysler,Sebring Convertible,Compact Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,29,23,88,13, Italy/ United States
2010,chrysler,Sebring Convertible,Compact Cars,3.5,Automatic 6-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,27,20,88,13, Italy/ United States
2010,saab,9-3 Sedan AWD,Compact Cars,2,Manual 6-spd,4,All-Wheel Drive,Regular,TRUE,FALSE,FALSE,20,29,23,NA,NA, Sweden
2010,saab,9-3 Sedan AWD,Compact Cars,2,Automatic (S6),4,All-Wheel Drive,Regular,TRUE,FALSE,FALSE,17,27,21,NA,NA, Sweden
2010,saab,9-3 Sedan AWD,Compact Cars,2,Automatic (S5),4,All-Wheel Drive,Premium,TRUE,FALSE,FALSE,19,27,22,NA,NA, Sweden
2010,saab,9-3 Sport Sedan,Compact Cars,2,Manual 6-spd,4,Front-Wheel Drive,Regular,TRUE,FALSE,FALSE,21,31,24,90,15, Sweden
2010,saab,9-3 Sport Sedan,Compact Cars,2,Automatic (S5),4,Front-Wheel Drive,Regular,TRUE,FALSE,FALSE,19,28,22,90,15, Sweden
2010,mercedes-benz,C63 AMG,Compact Cars,6.3,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,12,19,15,88,12, Germany
2010,mercedes-benz,CLS63 AMG,Compact Cars,6.3,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,12,18,14,93,13, Germany
2010,dodge,Avenger,Midsize Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,30,24,101,13, Italy/ United States
